 1,983,640ms ID:00016123 Pr:00000000             0 +         7,051 119CD1DB5A272A3A2DC40D33BF5D82C7          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Raynor_032.fxe"
 1,983,640ms ID:0001612C Pr:00000000             0 +         5,715 140859264CA9AE34CA3A0BE8FB9974D6          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_DTLeader_075.fxe"
 1,983,640ms ID:0001612D Pr:00000000             0 +         1,864 FEFB9CDC6C357BF2B855090EACAE2CB6          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_DTLeader_076.fxe"
 1,983,640ms ID:0001612E Pr:00000000             0 +           856 3B922EC4CB22EF5426FBDF425EA6F7C9          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_DTLeader_079.fxe"
 1,983,640ms ID:0001612E Pr:00000000             0 +           856 3B922EC4CB22EF5426FBDF425EA6F7C9          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_DTLeader_079.fxe"
 1,983,640ms ID:0001612E Pr:00000000             0 +           856 3B922EC4CB22EF5426FBDF425EA6F7C9          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_DTLeader_079.fxe"
 1,983,640ms ID:0001612F Pr:00000000             0 +         2,643 A7C7644120F9B3DE66C52C3006E54CDD          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_DTLeader_081.fxe"
 1,983,640ms ID:0001612F Pr:00000000             0 +         2,643 A7C7644120F9B3DE66C52C3006E54CDD          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_DTLeader_081.fxe"
 1,983,640ms ID:0001612F Pr:00000000             0 +         2,643 A7C7644120F9B3DE66C52C3006E54CDD          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_DTLeader_081.fxe"
 1,983,640ms ID:00016130 Pr:00000000             0 +         5,698 F7448AB7B8106DBBA87BC80265300C68          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Swann_057.fxe"
 1,983,640ms ID:00016131 Pr:00000000             0 +         2,024 BB8A60266F18BEEA6A33DF56EA7E74EF          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Swann_059.fxe"
 1,983,640ms ID:00016130 Pr:00000000             0 +         5,698 F7448AB7B8106DBBA87BC80265300C68          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Swann_057.fxe"
 1,983,640ms ID:00016131 Pr:00000000             0 +         2,024 BB8A60266F18BEEA6A33DF56EA7E74EF          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Swann_059.fxe"
 1,983,640ms ID:00016130 Pr:00000000             0 +         5,698 F7448AB7B8106DBBA87BC80265300C68          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Swann_057.fxe"
 1,983,640ms ID:00016131 Pr:00000000             0 +         2,024 BB8A60266F18BEEA6A33DF56EA7E74EF          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Swann_059.fxe"
 1,983,640ms ID:00016132 Pr:00000000             0 +         8,451 D4804AC6A7F55A1F92E3C5868437C9F7          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Swann_065.fxe"
 1,983,640ms ID:00016132 Pr:00000000             0 +         8,451 D4804AC6A7F55A1F92E3C5868437C9F7          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Swann_065.fxe"
 1,983,640ms ID:00016132 Pr:00000000             0 +         8,451 D4804AC6A7F55A1F92E3C5868437C9F7          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Swann_065.fxe"
 1,983,640ms ID:00016133 Pr:00000000             0 +         8,611 16F228082F2C7FD60E206461B642B0F3          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Swann_084.fxe"
 1,983,640ms ID:00016133 Pr:00000000             0 +         8,611 16F228082F2C7FD60E206461B642B0F3          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Swann_084.fxe"
 1,983,640ms ID:00016133 Pr:00000000             0 +         8,611 16F228082F2C7FD60E206461B642B0F3          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Swann_084.fxe"
 1,983,640ms ID:00016134 Pr:00000000             0 +         7,954 46CDFA0BDBD8774A1E0A87BE8431FF7F          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Vermillion_012.fxe"
 1,983,640ms ID:00016135 Pr:00000000             0 +         7,346 4CE6A4098564B5017FFF18DF71749398          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Vermillion_013.fxe"
 1,983,640ms ID:00016136 Pr:00000000             0 +         5,826 F7CD2FDFCA34649414566243861AB640          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Vermillion_016.fxe"
 1,983,640ms ID:00016134 Pr:00000000             0 +         7,954 46CDFA0BDBD8774A1E0A87BE8431FF7F          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Vermillion_012.fxe"
 1,983,640ms ID:00016135 Pr:00000000             0 +         7,346 4CE6A4098564B5017FFF18DF71749398          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Vermillion_013.fxe"
 1,983,640ms ID:00016136 Pr:00000000             0 +         5,826 F7CD2FDFCA34649414566243861AB640          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Vermillion_016.fxe"
 1,983,640ms ID:00016134 Pr:00000000             0 +         7,954 46CDFA0BDBD8774A1E0A87BE8431FF7F          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Vermillion_012.fxe"
 1,983,640ms ID:00016135 Pr:00000000             0 +         7,346 4CE6A4098564B5017FFF18DF71749398          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Vermillion_013.fxe"
 1,983,640ms ID:00016136 Pr:00000000             0 +         5,826 F7CD2FDFCA34649414566243861AB640          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Convo_Communicator_Vermillion_016.fxe"
 1,983,640ms ID:00016137 Pr:00000000             0 +         3,780 F80AF5DB5C66995E1D5A7A0C45A9CAE7          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_020.fxe"
 1,983,640ms ID:00016138 Pr:00000000             0 +         6,148 2EF64D421809D149D6F5A59469E7711D          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_022.fxe"
 1,983,640ms ID:00016137 Pr:00000000             0 +         3,780 F80AF5DB5C66995E1D5A7A0C45A9CAE7          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_020.fxe"
 1,983,640ms ID:00016138 Pr:00000000             0 +         6,148 2EF64D421809D149D6F5A59469E7711D          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_022.fxe"
 1,983,640ms ID:00016137 Pr:00000000             0 +         3,780 F80AF5DB5C66995E1D5A7A0C45A9CAE7          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_020.fxe"
 1,983,640ms ID:00016138 Pr:00000000             0 +         6,148 2EF64D421809D149D6F5A59469E7711D          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_022.fxe"
 1,983,640ms ID:00016139 Pr:00000000             0 +         1,972 4813F7B6660F694484D8236F2E1CD5C4          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_023.fxe"
 1,983,640ms ID:0001613A Pr:00000000             0 +         3,092 B16588D02BA5A768106CF425B5921C18          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_024.fxe"
 1,983,640ms ID:00016139 Pr:00000000             0 +         1,972 4813F7B6660F694484D8236F2E1CD5C4          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_023.fxe"
 1,983,640ms ID:0001613A Pr:00000000             0 +         3,092 B16588D02BA5A768106CF425B5921C18          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_024.fxe"
 1,983,640ms ID:00016139 Pr:00000000             0 +         1,972 4813F7B6660F694484D8236F2E1CD5C4          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_023.fxe"
 1,983,640ms ID:0001613A Pr:00000000             0 +         3,092 B16588D02BA5A768106CF425B5921C18          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_024.fxe"
 1,983,640ms ID:0001613B Pr:00000000             0 +         2,644 19B19B1055432EC1B77A3DAFEE11B5AE          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_026.fxe"
 1,983,640ms ID:0001613C Pr:00000000             0 +         6,404 0FFB72E427EC2F1647C32A3716D54364          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_014.fxe"
 1,983,640ms ID:0001613B Pr:00000000             0 +         2,644 19B19B1055432EC1B77A3DAFEE11B5AE          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_026.fxe"
 1,983,640ms ID:0001613C Pr:00000000             0 +         6,404 0FFB72E427EC2F1647C32A3716D54364          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_014.fxe"
 1,983,640ms ID:0001613B Pr:00000000             0 +         2,644 19B19B1055432EC1B77A3DAFEE11B5AE          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_026.fxe"
 1,983,640ms ID:0001613C Pr:00000000             0 +         6,404 0FFB72E427EC2F1647C32A3716D54364          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_014.fxe"
 1,983,640ms ID:0001613D Pr:00000000             0 +         4,644 90EA901ADBD276FD8A6AA366B7CA9FEF          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_016.fxe"
 1,983,640ms ID:0001613E Pr:00000000             0 +         7,780 A18E296CD987B1072D31A6A260EAAF73          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_018.fxe"
 1,983,640ms ID:0001613D Pr:00000000             0 +         4,644 90EA901ADBD276FD8A6AA366B7CA9FEF          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_016.fxe"
 1,983,640ms ID:0001613E Pr:00000000             0 +         7,780 A18E296CD987B1072D31A6A260EAAF73          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_018.fxe"
 1,983,640ms ID:0001613D Pr:00000000             0 +         4,644 90EA901ADBD276FD8A6AA366B7CA9FEF          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_016.fxe"
 1,983,640ms ID:0001613E Pr:00000000             0 +         7,780 A18E296CD987B1072D31A6A260EAAF73          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Raynor_018.fxe"
 1,983,640ms ID:0001613F Pr:00000000             0 +         1,790 855A1F0952C42A0B82186FD0DF8545C2          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Smith_002.fxe"
 1,983,640ms ID:00016140 Pr:00000000             0 +         1,918 05B796307BD98E7DD69DAEF43B87B250          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Smith_003.fxe"
 1,983,640ms ID:0001613F Pr:00000000             0 +         1,790 855A1F0952C42A0B82186FD0DF8545C2          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Smith_002.fxe"
 1,983,640ms ID:00016140 Pr:00000000             0 +         1,918 05B796307BD98E7DD69DAEF43B87B250          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Smith_003.fxe"
 1,983,640ms ID:0001613F Pr:00000000             0 +         1,790 855A1F0952C42A0B82186FD0DF8545C2          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Smith_002.fxe"
 1,983,640ms ID:00016140 Pr:00000000             0 +         1,918 05B796307BD98E7DD69DAEF43B87B250          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Smith_003.fxe"
 1,983,640ms ID:00016141 Pr:00000000             0 +         2,094 7D9193CE7DA696526D65FD96A73EA7EB          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Smith_006.fxe"
 1,983,640ms ID:00016142 Pr:00000000             0 +         1,918 59E0510460C00B36E515F8DB9B3031AC          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Smith_008.fxe"
 1,983,640ms ID:00016141 Pr:00000000             0 +         2,094 7D9193CE7DA696526D65FD96A73EA7EB          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Smith_006.fxe"
 1,983,640ms ID:00016142 Pr:00000000             0 +         1,918 59E0510460C00B36E515F8DB9B3031AC          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Smith_008.fxe"
 1,983,640ms ID:00016141 Pr:00000000             0 +         2,094 7D9193CE7DA696526D65FD96A73EA7EB          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Smith_006.fxe"
 1,983,640ms ID:00016142 Pr:00000000             0 +         1,918 59E0510460C00B36E515F8DB9B3031AC          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Smith_008.fxe"
 1,983,640ms ID:00016143 Pr:00000000             0 +         1,982 7731EF4C75385AA5C84368FD13A34508          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Smith_011.fxe"
 1,983,640ms ID:00016144 Pr:00000000             0 +         2,078 A65745F75BE03282C01DB6A0C2AAB5A0          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Smith_013.fxe"
 1,983,640ms ID:00016143 Pr:00000000             0 +         1,982 7731EF4C75385AA5C84368FD13A34508          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Smith_011.fxe"
 1,983,640ms ID:00016144 Pr:00000000             0 +         2,078 A65745F75BE03282C01DB6A0C2AAB5A0          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Smith_013.fxe"
 1,983,640ms ID:00016143 Pr:00000000             0 +         1,982 7731EF4C75385AA5C84368FD13A34508          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Smith_011.fxe"
 1,983,640ms ID:00016144 Pr:00000000             0 +         2,078 A65745F75BE03282C01DB6A0C2AAB5A0          ReleaseRequest(): Success "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Korhal01Post_Smith_013.fxe"
 1,983,640ms ID:00016145 Pr:00000000             0 +         3,946 AF8D7ED3416AF8932EC2F54270A67721          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Purifier02BeforeOBSOLETE_Smith_002.fxe"
 1,983,640ms ID:00016146 Pr:00000000             0 +         2,330 4CCED701E7AEBE1793174F6936666083          RequestFile() "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Purifier02BeforeOBSOLETE_Smith_003.fxe"
 1,983,640ms ID:00016145 Pr:00000000             0 +         3,946 AF8D7ED3416AF8932EC2F54270A67721          ProcessUnprocessedRequests(): Request already completed "campaigns\voidstory.sc2campaign\enus.sc2assets" "LocalizedData/Sounds/VO/Cutscene_Purifier02BeforeOBSOLETE_Smith_002.fxe"
